"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"sona_surveycode";"c_0001";"c_0002";"c_0003";"c_0004";"js_onoff";"consent_participation";"sona_noid";"Alter";"Geschlecht";"Bildungsabschluss";"Berufsstatus";"Berufserfahrung";"ATTARI12_1";"ATTARI12_2";"ATTARI12_3";"ATTARI12_4";"ATTARI12_5";"ATTARI12_6";"ATTARI12_7";"ATTARI12_8";"ATTARI12_9";"ATTARI12_10";"ATTARI12_11";"ATTARI12_12";"GenKI_Erfahrung";"Akzeptanz_O1";"Akzeptanz_O2";"Akzeptanz_O3";"Akzeptanz_S1";"Akzeptanz_S2";"Akzeptanz_S3";"Attention_test";"v_114";"seriousness_check";"consent_data_usage";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6885738";"rts6885739";"rts6885741";"rts6885742";"rts6885743";"rts6901825";"rts6918916";"rts6918933";"rts6918959";"rts6918961";"rts6918972";"rts6918974";"rts6918975";"rts6918979"
"553";"0";"0";"31";"6885744";"-77";"473";"28951";"2";"0";"1";"28951";"1";"1";"-77";"45";"2";"3";"2";"5";"4";"2";"4";"1";"5";"4";"1";"1";"3";"1";"4";"1";"3";"5";"5";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Android 14; Mobile; rv:134.0) Gecko/134.0 Firefox/134.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"5aa4e1b8bb932ad9bdec849ceab5df29";"1";"0";"1736713852";"2025-01-12 20:30:52";"2025-01-12 20:38:45";"0000-00-00 00:00:00";"15";"8";"0";"465";"473";"58";"151";"344";"375";"291";"392";"191";"237";"442"
"554";"0";"0";"31";"6885744";"-77";"492";"8335";"3";"1";"0";"8335";"1";"1";"-77";"54";"1";"6";"3";"5";"3";"2";"4";"3";"4";"3";"2";"2";"3";"3";"3";"3";"3";"-77";"-77";"-77";"3";"2";"2";"2";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"72390b0c63eebe66f9d463290436d666";"1";"0";"1736715229";"2025-01-12 20:53:49";"2025-01-12 21:02:01";"0000-00-00 00:00:00";"22";"15";"0";"385";"492";"61";"154";"263";"315";"253";"341";"176";"245";"373"
"555";"0";"0";"31";"6885744";"-77";"315";"31642";"4";"1";"1";"31642";"1";"1";"-77";"28";"1";"4";"3";"5";"3";"2";"4";"2";"4";"4";"2";"1";"4";"3";"4";"1";"3";"-77";"-77";"-77";"4";"4";"4";"4";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"580bb2c6582b7c865850ada3ac65f890";"1";"0";"1736715373";"2025-01-12 20:56:13";"2025-01-12 21:01:28";"0000-00-00 00:00:00";"19";"5";"0";"311";"315";"53";"86";"208";"243";"152";"262";"113";"140";"301"
"556";"0";"0";"31";"6885744";"-77";"135";"3988";"1";"0";"0";"3988";"1";"1";"-77";"32";"1";"4";"2";"4";"4";"2";"3";"4";"4";"4";"4";"4";"2";"2";"2";"2";"1";"4";"4";"1";"-77";"-77";"-77";"3";"2";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"9658a1461eaa5532c5e9d7e48861a812";"1";"0";"1736716055";"2025-01-12 21:07:35";"2025-01-12 21:09:50";"0000-00-00 00:00:00";"11";"8";"0";"130";"135";"31";"47";"81";"105";"75";"111";"57";"70";"125"
"558";"0";"0";"31";"6885744";"-77";"272";"34684";"3";"1";"0";"34684";"1";"1";"-77";"21";"1";"4";"1";"3";"3";"2";"3";"3";"3";"2";"4";"4";"2";"3";"2";"4";"2";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"f0e39e463326188ba673d62bdbb3358d";"1";"0";"1736722301";"2025-01-12 22:51:41";"2025-01-12 22:56:13";"0000-00-00 00:00:00";"10";"7";"0";"267";"272";"32";"51";"117";"156";"102";"185";"69";"94";"252"
"559";"0";"0";"31";"6885744";"-77";"160";"32671";"4";"1";"1";"32671";"1";"1";"-77";"27";"1";"4";"2";"4";"4";"2";"4";"4";"4";"4";"2";"2";"4";"2";"4";"2";"4";"-77";"-77";"-77";"4";"4";"1";"3";"2";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"2895bdf37e7e8772347d6286ca3a102f";"1";"0";"1736724325";"2025-01-12 23:25:25";"2025-01-12 23:28:05";"0000-00-00 00:00:00";"13";"10";"0";"155";"160";"34";"47";"100";"125";"84";"135";"56";"69";"146"
"560";"0";"0";"31";"6885744";"-77";"159";"14725";"1";"0";"0";"14725";"1";"1";"-77";"40";"1";"5";"2";"5";"2";"2";"4";"3";"3";"4";"5";"2";"2";"3";"2";"3";"1";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"1";"0";"-77";"-77";"2f0ee28992dc3adcbec19fe024b0b951";"1";"0";"1736737592";"2025-01-13 03:06:32";"2025-01-13 03:09:11";"0000-00-00 00:00:00";"11";"7";"0";"156";"159";"39";"56";"108";"126";"100";"139";"72";"91";"149"
"561";"0";"0";"31";"6885744";"-77";"285";"0";"2";"0";"1";"-99";"1";"1";"2";"57";"1";"4";"3";"5";"1";"1";"3";"3";"1";"3";"5";"1";"2";"3";"1";"3";"2";"2";"1";"1";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"ca2bd456620405785416d3cf9cb94718";"1";"0";"1736743621";"2025-01-13 04:47:01";"2025-01-13 04:51:46";"0000-00-00 00:00:00";"24";"14";"0";"278";"285";"56";"100";"215";"235";"160";"244";"117";"137";"266"
"562";"0";"0";"31";"6997800";"-77";"324";"0";"3";"1";"0";"extern";"1";"1";"-77";"52";"1";"5";"2";"5";"3";"3";"5";"2";"4";"3";"2";"2";"4";"2";"4";"1";"3";"-77";"-77";"-77";"3";"2";"1";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [LinkedInApp]/9.30.5962";"https://www.linkedin.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"7779ac8904f9ee0d7271716801433930";"1";"0";"1736745554";"2025-01-13 05:19:14";"2025-01-13 05:24:38";"0000-00-00 00:00:00";"0";"39";"0";"324";"0";"71";"109";"194";"250";"187";"274";"130";"158";"303"
"563";"0";"0";"31";"6997800";"-77";"358";"0";"4";"1";"1";"extern";"1";"1";"-77";"56";"2";"5";"2";"5";"4";"2";"5";"2";"4";"3";"2";"2";"3";"2";"3";"2";"2";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"0";"0";"-77";"-77";"e3b9d8889cf3f89d5b4c2c07534b133b";"1";"0";"1736751732";"2025-01-13 07:02:12";"2025-01-13 07:08:10";"0000-00-00 00:00:00";"0";"18";"0";"358";"0";"61";"120";"244";"295";"213";"307";"148";"184";"336"
"564";"0";"0";"31";"6997800";"-77";"349";"0";"1";"0";"0";"extern";"1";"1";"-77";"36";"1";"5";"2";"3";"4";"2";"4";"2";"4";"4";"2";"4";"4";"2";"4";"2";"3";"4";"3";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"d9bc06c65e04f424dd42cfa1bc3e3da8";"1";"0";"1736752591";"2025-01-13 07:16:31";"2025-01-13 07:22:20";"0000-00-00 00:00:00";"0";"58";"0";"349";"0";"86";"98";"185";"207";"163";"219";"114";"143";"335"
"565";"0";"0";"31";"6885744";"-77";"76";"35296";"2";"0";"1";"35296";"1";"1";"-77";"24";"1";"4";"2";"3";"3";"3";"4";"2";"3";"2";"4";"4";"1";"2";"2";"3";"4";"3";"4";"3";"-77";"-77";"-77";"4";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36 OPR/115.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"b688c657e863642c0fd6d757bb114aae";"1";"0";"1736754220";"2025-01-13 07:43:40";"2025-01-13 07:44:56";"0000-00-00 00:00:00";"8";"5";"0";"68";"76";"21";"25";"46";"53";"37";"56";"31";"34";"61"
"566";"0";"0";"31";"6997800";"-77";"266";"0";"3";"1";"0";"extern";"1";"1";"-77";"36";"2";"4";"2";"5";"5";"2";"4";"2";"5";"3";"1";"2";"4";"2";"5";"1";"4";"-77";"-77";"-77";"4";"3";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"0";"1";"0";"-77";"-77";"988b93d69c1a0f69fa4fdf583c28c955";"1";"0";"1736756838";"2025-01-13 08:27:18";"2025-01-13 08:31:44";"0000-00-00 00:00:00";"0";"39";"0";"266";"0";"73";"111";"178";"220";"169";"230";"131";"158";"245"
"567";"0";"0";"31";"6885744";"-77";"464";"8167";"4";"1";"1";"8167";"1";"1";"-77";"32";"1";"5";"2";"4";"3";"1";"3";"3";"3";"3";"1";"1";"3";"1";"1";"1";"3";"-77";"-77";"-77";"1";"1";"1";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"ecb98d8b8f351b7adad5def1a885bd99";"1";"0";"1736757243";"2025-01-13 08:34:03";"2025-01-13 08:41:47";"0000-00-00 00:00:00";"38";"20";"0";"460";"464";"324";"353";"418";"436";"401";"445";"366";"379";"454"
"568";"0";"0";"31";"6997800";"-77";"315";"0";"1";"0";"0";"extern";"1";"1";"-77";"47";"1";"3";"2";"5";"3";"1";"4";"2";"5";"4";"3";"1";"3";"2";"5";"1";"3";"5";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://www.linkedin.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"6b4a1583ffd5999c53538f79f27f724b";"1";"0";"1736757549";"2025-01-13 08:39:09";"2025-01-13 08:44:24";"0000-00-00 00:00:00";"0";"20";"0";"315";"0";"51";"96";"207";"232";"195";"256";"119";"153";"289"
"569";"0";"0";"31";"6885744";"-77";"175";"19435";"2";"0";"1";"19435";"1";"1";"-77";"24";"2";"4";"2";"3";"2";"5";"3";"5";"1";"5";"3";"5";"5";"5";"1";"3";"1";"4";"5";"5";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"1";"0";"-77";"-77";"843e894d475a93b04c7c7181cb76d314";"1";"0";"1736761709";"2025-01-13 09:48:29";"2025-01-13 09:51:24";"0000-00-00 00:00:00";"7";"4";"0";"172";"175";"30";"51";"116";"134";"87";"147";"65";"79";"166"
"570";"0";"0";"31";"6885744";"-77";"292";"15127";"3";"1";"0";"15127";"1";"1";"-77";"46";"1";"4";"3";"5";"3";"2";"4";"3";"4";"4";"3";"4";"3";"3";"3";"2";"2";"-77";"-77";"-77";"4";"4";"3";"3";"2";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"91fd3e79e4720dd8e4e090c942afa12d";"1";"0";"1736767619";"2025-01-13 11:26:59";"2025-01-13 11:31:51";"0000-00-00 00:00:00";"21";"13";"0";"284";"292";"61";"110";"185";"238";"178";"252";"132";"156";"273"
"571";"0";"0";"31";"6997800";"-77";"269";"0";"4";"1";"1";"extern";"1";"1";"-77";"52";"1";"5";"2";"5";"4";"2";"4";"3";"4";"3";"2";"3";"4";"2";"3";"2";"3";"-77";"-77";"-77";"4";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"d41cea3f42a1a8a63d457a2ff813fd59";"1";"0";"1736768045";"2025-01-13 11:34:05";"2025-01-13 11:38:35";"0000-00-00 00:00:00";"0";"34";"0";"270";"0";"61";"92";"186";"224";"155";"238";"111";"130";"255"
"572";"0";"0";"31";"6885744";"-77";"149";"35299";"1";"0";"0";"35299";"1";"1";"-77";"23";"1";"4";"3";"3";"3";"4";"4";"4";"3";"4";"3";"5";"3";"3";"3";"2";"2";"4";"4";"4";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"1";"0";"-77";"-77";"34fa3d68a4ab41a738852fe44a31af0e";"1";"0";"1736769600";"2025-01-13 12:00:00";"2025-01-13 12:02:29";"0000-00-00 00:00:00";"10";"6";"0";"144";"149";"32";"45";"88";"107";"80";"117";"55";"72";"138"
"573";"0";"0";"31";"6997800";"-77";"254";"0";"2";"0";"1";"extern";"1";"1";"-77";"32";"1";"5";"2";"5";"3";"2";"4";"3";"4";"3";"3";"3";"4";"3";"3";"2";"2";"4";"4";"2";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"20467c88fda2738e46a5ccaf0f07a738";"1";"0";"1736773170";"2025-01-13 12:59:30";"2025-01-13 13:03:44";"0000-00-00 00:00:00";"0";"12";"0";"254";"0";"53";"78";"153";"180";"124";"199";"93";"117";"213"
"574";"0";"0";"31";"6885744";"-77";"119";"30268";"3";"1";"0";"30268";"1";"1";"-77";"22";"1";"4";"1";"1";"4";"1";"4";"2";"4";"4";"2";"3";"4";"2";"4";"2";"4";"-77";"-77";"-77";"4";"3";"4";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"8e340103da209e27a6ee21f653ee2871";"1";"0";"1736773603";"2025-01-13 13:06:43";"2025-01-13 13:08:42";"0000-00-00 00:00:00";"7";"4";"0";"115";"119";"22";"36";"74";"83";"72";"96";"51";"66";"105"
"575";"0";"0";"31";"6885744";"-77";"308";"24400";"4";"1";"1";"24400";"1";"1";"-77";"27";"3";"4";"3";"4";"4";"2";"4";"3";"5";"5";"2";"2";"4";"3";"4";"2";"2";"-77";"-77";"-77";"2";"1";"1";"4";"2";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"1";"0";"-77";"-77";"6ba01187eb84eb9672b288fa1bacffb0";"1";"0";"1736779174";"2025-01-13 14:39:34";"2025-01-13 14:44:42";"0000-00-00 00:00:00";"12";"9";"0";"301";"308";"27";"45";"145";"215";"109";"236";"87";"104";"286"
"576";"0";"0";"31";"6885744";"-77";"85";"23275";"1";"0";"0";"23275";"1";"1";"-77";"21";"1";"4";"3";"2";"3";"2";"3";"2";"3";"3";"3";"4";"4";"3";"4";"3";"3";"3";"4";"4";"-77";"-77";"-77";"2";"1";"1";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"28e15b22c9420611f892f6ceb2b6ee2a";"1";"0";"1736779940";"2025-01-13 14:52:20";"2025-01-13 14:53:45";"0000-00-00 00:00:00";"6";"3";"0";"82";"85";"24";"34";"56";"64";"50";"70";"40";"45";"77"
"577";"0";"0";"31";"6885744";"-77";"189";"11047";"2";"0";"1";"11047";"1";"1";"-77";"32";"1";"5";"2";"4";"5";"1";"5";"1";"5";"5";"1";"1";"5";"1";"5";"1";"3";"5";"5";"5";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6901825,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"a4f2bd57b45ab8447741afa96e89a62c";"1";"0";"1736783656";"2025-01-13 15:54:16";"2025-01-13 15:57:25";"0000-00-00 00:00:00";"22";"7";"0";"184";"189";"50";"67";"137";"152";"110";"164";"78";"93";"174"
"578";"0";"0";"31";"6997800";"-77";"285";"0";"3";"1";"0";"extern";"1";"1";"-77";"51";"2";"4";"3";"5";"4";"1";"5";"2";"4";"3";"2";"1";"4";"2";"4";"1";"4";"-77";"-77";"-77";"3";"4";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"6885739,6885740,6980178,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6997800";"1";"0";"0";"-77";"-77";"bcce396bb64483c761242ce632a66446";"1";"0";"1736785237";"2025-01-13 16:20:37";"2025-01-13 16:25:22";"0000-00-00 00:00:00";"0";"32";"0";"285";"0";"62";"90";"175";"215";"164";"236";"113";"138";"270"
"579";"0";"0";"31";"6885744";"-77";"150";"9865";"4";"1";"1";"9865";"1";"1";"-77";"22";"1";"4";"3";"3";"4";"3";"4";"2";"4";"4";"3";"3";"4";"3";"4";"2";"4";"-77";"-77";"-77";"2";"2";"1";"3";"2";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"0";"0";"-77";"-77";"4b439b14c9da6d5afd70eb2aafbdee5f";"1";"0";"1736785981";"2025-01-13 16:33:01";"2025-01-13 16:35:31";"0000-00-00 00:00:00";"12";"6";"0";"144";"150";"31";"47";"92";"117";"84";"125";"57";"78";"136"
"580";"0";"0";"31";"6885744";"-77";"304";"8644";"1";"0";"0";"8644";"1";"1";"-77";"46";"1";"5";"2";"5";"4";"1";"4";"2";"4";"3";"3";"1";"3";"2";"4";"1";"3";"4";"4";"2";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"fd0c1ccf6e9f848237a2401486f7c0d6";"1";"0";"1736787707";"2025-01-13 17:01:47";"2025-01-13 17:06:51";"0000-00-00 00:00:00";"35";"13";"0";"294";"304";"70";"99";"216";"245";"207";"252";"128";"153";"279"
"581";"0";"0";"31";"6885744";"-77";"287";"33388";"2";"0";"1";"33388";"1";"1";"-77";"45";"1";"4";"2";"5";"3";"2";"4";"3";"4";"3";"2";"4";"3";"3";"3";"2";"3";"3";"3";"3";"-77";"-77";"-77";"3";"1";"1";"1";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"0";"1";"0";"-77";"-77";"00e3bfddce02ff0f4e63c9e8cec7acf2";"1";"0";"1736793625";"2025-01-13 18:40:25";"2025-01-13 18:45:12";"0000-00-00 00:00:00";"12";"5";"0";"282";"287";"43";"91";"183";"225";"155";"233";"112";"132";"275"
"582";"0";"0";"31";"6885744";"-77";"402";"35308";"3";"1";"0";"35308";"1";"1";"-77";"45";"1";"5";"3";"5";"2";"4";"2";"4";"2";"2";"4";"4";"2";"4";"2";"4";"1";"-77";"-77";"-77";"2";"2";"2";"3";"2";"1";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0";"https://fernuni-hagen.sona-systems.com/";"0";"0";"-66";"0";"6885739,6885740,6980178,6885738,6901825,6918916,6918974,6918975,6918961,6918933,6918959,6918972,6918979,6885742,6997799,6885743,6885744";"1";"0";"0";"-77";"-77";"62059746508a45a6ecd97d94a58a8c80";"1";"0";"1736795215";"2025-01-13 19:06:55";"2025-01-13 19:13:37";"0000-00-00 00:00:00";"81";"15";"0";"361";"402";"118";"160";"258";"286";"243";"305";"179";"212";"332"
